0,0,1.835784314
0.064356436,0,1.830882353
0.160891089,0,1.801470588
0.245049505,0,1.745098039
0.314356436,0,1.674019608
0.351485149,0,1.617647059
0.351485149,0,1.575980392
0.304455446,0,1.56127451
0.25,0,1.56127451
0.173267327,0,1.566176471
0.079207921,0,1.573529412
0.002475248,0,1.578431373
-0.074257426,0,1.573529412
-0.150990099,0,1.568627451
-0.235148515,0,1.56127451
-0.304455446,0,1.56372549
-0.349009901,0,1.583333333
-0.341584158,0,1.62745098
-0.29950495,0,1.68627451
-0.232673267,0,1.754901961
-0.163366337,0,1.796568627
-0.074257426,0,1.828431373
